max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
2.482390e+02,0.000000e+00,5.208334e+00,5.662194e-04,0.000000e+00,1.187992e-05,2.500000e+02,0.000000e+00,5.702361e-04,0.000000e+00
