max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
2.864815e+03,0.000000e+00,1.053550e+02,1.104832e-03,0.000000e+00,4.847553e-05,3.552963e+03,0.000000e+00,1.104832e-03,0.000000e+00
