sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-1.126616674806e+02
0.000000000000e+00,0.000000000000e+00,-1.091547014470e+02
0.000000000000e+00,0.000000000000e+00,-1.056477354132e+02
