sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-4.497416502257e+02
0.000000000000e+00,0.000000000000e+00,-4.440008165420e+02
0.000000000000e+00,0.000000000000e+00,-4.382599828584e+02
