sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-9.506930213966e+02
0.000000000000e+00,0.000000000000e+00,-7.812500000000e+02
0.000000000000e+00,0.000000000000e+00,-6.118069786034e+02
