# column_order=resultant
# xi_per_row=-0.7745966692414834,0,0.7745966692414834
N,Vy,Vz,T,My,Mz
0.000000000000e+00,-8.574219976637e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.297082923212e+02
0.000000000000e+00,-3.329417307246e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.297082923212e+02
0.000000000000e+00,1.915385362146e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.297082923212e+02
