max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
4.994150e+02,0.000000e+00,3.333412e+01,1.139138e-03,0.000000e+00,7.603328e-05,5.000020e+02,0.000000e+00,1.140477e-03,0.000000e+00
