max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
3.678377e+03,0.000000e+00,1.965395e+02,1.485001e-03,0.000000e+00,9.682159e-05,4.603314e+03,0.000000e+00,1.485001e-03,0.000000e+00
