element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,0.000000e+00,0.000000e+00,4.976846e+02,0.000000e+00,-4.976846e+02,4.976846e+02,4.896159e+02
1,0.000000e+00,0.000000e+00,0.000000e+00,4.768517e+02,0.000000e+00,-4.768517e+02,4.768517e+02,4.687838e+02
2,0.000000e+00,0.000000e+00,0.000000e+00,4.560215e+02,0.000000e+00,-4.560215e+02,4.560215e+02,4.479567e+02
3,0.000000e+00,0.000000e+00,0.000000e+00,4.352003e+02,0.000000e+00,-4.352003e+02,4.352003e+02,4.271423e+02
4,0.000000e+00,0.000000e+00,0.000000e+00,4.143980e+02,0.000000e+00,-4.143980e+02,4.143980e+02,4.063519e+02
5,0.000000e+00,0.000000e+00,0.000000e+00,3.936285e+02,0.000000e+00,-3.936285e+02,3.936285e+02,3.856009e+02
6,0.000000e+00,0.000000e+00,0.000000e+00,3.729092e+02,0.000000e+00,-3.729092e+02,3.729092e+02,3.649083e+02
7,0.000000e+00,0.000000e+00,0.000000e+00,3.522616e+02,0.000000e+00,-3.522616e+02,3.522616e+02,3.442971e+02
8,0.000000e+00,0.000000e+00,0.000000e+00,3.317110e+02,0.000000e+00,-3.317110e+02,3.317110e+02,3.237939e+02
9,0.000000e+00,0.000000e+00,0.000000e+00,3.112864e+02,0.000000e+00,-3.112864e+02,3.112864e+02,3.034292e+02
10,0.000000e+00,0.000000e+00,0.000000e+00,2.910206e+02,0.000000e+00,-2.910206e+02,2.910206e+02,2.832373e+02
11,0.000000e+00,0.000000e+00,0.000000e+00,2.709503e+02,0.000000e+00,-2.709503e+02,2.709503e+02,2.632565e+02
12,0.000000e+00,0.000000e+00,0.000000e+00,2.511160e+02,0.000000e+00,-2.511160e+02,2.511160e+02,2.435287e+02
13,0.000000e+00,0.000000e+00,0.000000e+00,2.315620e+02,0.000000e+00,-2.315620e+02,2.315620e+02,2.240996e+02
14,0.000000e+00,0.000000e+00,0.000000e+00,2.123364e+02,0.000000e+00,-2.123364e+02,2.123364e+02,2.050189e+02
15,0.000000e+00,0.000000e+00,0.000000e+00,1.934911e+02,0.000000e+00,-1.934911e+02,1.934911e+02,1.863399e+02
16,0.000000e+00,0.000000e+00,0.000000e+00,1.750819e+02,0.000000e+00,-1.750819e+02,1.750819e+02,1.681199e+02
17,0.000000e+00,0.000000e+00,0.000000e+00,1.571683e+02,0.000000e+00,-1.571683e+02,1.571683e+02,1.504199e+02
18,0.000000e+00,0.000000e+00,0.000000e+00,1.398137e+02,0.000000e+00,-1.398137e+02,1.398137e+02,1.333047e+02
19,0.000000e+00,0.000000e+00,0.000000e+00,1.230853e+02,0.000000e+00,-1.230853e+02,1.230853e+02,1.168431e+02
20,0.000000e+00,0.000000e+00,0.000000e+00,1.070541e+02,0.000000e+00,-1.070541e+02,1.070541e+02,1.011075e+02
21,0.000000e+00,0.000000e+00,0.000000e+00,9.179486e+01,0.000000e+00,-9.179486e+01,9.179486e+01,8.617414e+01
22,0.000000e+00,0.000000e+00,0.000000e+00,7.738629e+01,0.000000e+00,-7.738629e+01,7.738629e+01,7.212321e+01
23,0.000000e+00,0.000000e+00,0.000000e+00,6.391081e+01,0.000000e+00,-6.391081e+01,6.391081e+01,5.903861e+01
24,0.000000e+00,0.000000e+00,0.000000e+00,5.145468e+01,0.000000e+00,-5.145468e+01,5.145468e+01,4.700807e+01
25,0.000000e+00,0.000000e+00,0.000000e+00,4.010796e+01,0.000000e+00,-4.010796e+01,4.010796e+01,3.612315e+01
26,0.000000e+00,0.000000e+00,0.000000e+00,2.996456e+01,0.000000e+00,-2.996456e+01,2.996456e+01,2.647921e+01
27,0.000000e+00,0.000000e+00,0.000000e+00,2.112217e+01,0.000000e+00,-2.112217e+01,2.112217e+01,1.817544e+01
28,0.000000e+00,0.000000e+00,0.000000e+00,1.368231e+01,0.000000e+00,-1.368231e+01,1.368231e+01,1.131484e+01
29,0.000000e+00,0.000000e+00,0.000000e+00,7.750327e+00,0.000000e+00,-7.750327e+00,7.750327e+00,6.004206e+00
30,0.000000e+00,0.000000e+00,0.000000e+00,3.435357e+00,0.000000e+00,-3.435357e+00,3.435357e+00,2.354177e+00
31,0.000000e+00,0.000000e+00,0.000000e+00,8.503682e-01,0.000000e+00,-8.503682e-01,8.503682e-01,4.791896e-01
