sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-3.609122918275e+02
0.000000000000e+00,0.000000000000e+00,-3.125000000000e+02
0.000000000000e+00,0.000000000000e+00,-2.640877081724e+02
