sigma1,sigma2,sigma3
1.029433754446e+04,-2.555338541667e+02,-1.029433754446e+04
3.138020833334e+02,-2.555338541667e+02,-3.138020833334e+02
9.666733377789e+03,-2.555338541667e+02,-9.666733377789e+03
