sigma1,sigma2,sigma3
1.661873943560e+04,-4.169921875000e+02,-1.661873943560e+04
3.320312500000e+02,-3.320312500000e+02,-4.169921875000e+02
1.595467693560e+04,-4.169921875000e+02,-1.595467693560e+04
