sigma1,sigma2,sigma3
1.135307440893e+03,-2.636718750000e+01,-1.135307440893e+03
1.054687500000e+02,-2.636718750000e+01,-1.054687500000e+02
9.243699408928e+02,-2.636718750000e+01,-9.243699408928e+02
