sigma1,sigma2,sigma3
1.917411542041e-11,9.506607740600e-14,-1.917411542041e-11
9.587057710203e-12,9.506607740600e-14,-9.587057710203e-12
9.587057710203e-12,9.506607740600e-14,-9.587057710203e-12
