sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-2.433963867944e+02
0.000000000000e+00,0.000000000000e+00,-2.207031250002e+02
0.000000000000e+00,0.000000000000e+00,-1.980098632060e+02
