sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-3.466009119631e+00
0.000000000000e+00,0.000000000000e+00,-1.953124999986e+00
0.000000000000e+00,0.000000000000e+00,-4.402408803102e-01
