N,Vy,Vz,T,My,Mz
0.000000000000e+00,-2.001547681747e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.967285156277e-01
0.000000000000e+00,-1.953125000313e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.967285156277e-01
0.000000000000e+00,-1.904702318878e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.967285156277e-01
