Row (Global DOF),Column (Global DOF),K Value
16,22,4.346496000000e+06
17,7,2.693621145600e+09
17,11,2.805855360000e+07
17,13,0.000000000000e+00
17,17,1.122342144000e+08
17,19,-2.693621145600e+09
17,23,2.805855360000e+07
18,12,-8.803200000000e+09
18,18,1.760640000000e+10
18,24,-8.803200000000e+09
19,13,-1.723917533184e+11
19,17,-2.693621145600e+09
19,19,3.447835066368e+11
19,23,0.000000000000e+00
19,25,-1.723917533184e+11
19,29,2.693621145600e+09
20,14,-2.670487142400e+10
20,16,4.172636160000e+08
20,20,5.340974284800e+10
20,22,0.000000000000e+00
20,26,-2.670487142400e+10
20,28,-4.172636160000e+08
21,15,-6.756644160000e+04
21,21,1.351328832000e+05
21,27,-6.756644160000e+04
22,14,-4.172636160000e+08
22,16,4.346496000000e+06
22,20,0.000000000000e+00
22,22,1.738598400000e+07
22,26,4.172636160000e+08
22,28,4.346496000000e+06
23,13,2.693621145600e+09
23,17,2.805855360000e+07
23,19,0.000000000000e+00
23,23,1.122342144000e+08
23,25,-2.693621145600e+09
23,29,2.805855360000e+07
24,18,-8.803200000000e+09
24,24,1.760640000000e+10
24,30,-8.803200000000e+09
25,19,-1.723917533184e+11
25,23,-2.693621145600e+09
25,25,3.447835066368e+11
25,29,0.000000000000e+00
25,31,-1.723917533184e+11
25,35,2.693621145600e+09
26,20,-2.670487142400e+10
26,22,4.172636160000e+08
26,26,5.340974284800e+10
26,28,0.000000000000e+00
26,32,-2.670487142400e+10
26,34,-4.172636160000e+08
27,21,-6.756644160000e+04
27,27,1.351328832000e+05
27,33,-6.756644160000e+04
28,20,-4.172636160000e+08
28,22,4.346496000000e+06
28,26,0.000000000000e+00
28,28,1.738598400000e+07
28,32,4.172636160000e+08
28,34,4.346496000000e+06
29,19,2.693621145600e+09
29,23,2.805855360000e+07
29,25,0.000000000000e+00
29,29,1.122342144000e+08
29,31,-2.693621145600e+09
29,35,2.805855360000e+07
30,24,-8.803200000000e+09
30,30,1.760640000000e+10
30,36,-8.803200000000e+09
31,25,-1.723917533184e+11
31,29,-2.693621145600e+09
31,31,3.447835066368e+11
31,35,0.000000000000e+00
31,37,-1.723917533184e+11
31,41,2.693621145600e+09
32,26,-2.670487142400e+10
32,28,4.172636160000e+08
32,32,5.340974284800e+10
32,34,0.000000000000e+00
32,38,-2.670487142400e+10
32,40,-4.172636160000e+08
33,27,-6.756644160000e+04
33,33,1.351328832000e+05
33,39,-6.756644160000e+04
34,26,-4.172636160000e+08
34,28,4.346496000000e+06
34,32,0.000000000000e+00
34,34,1.738598400000e+07
34,38,4.172636160000e+08
34,40,4.346496000000e+06
35,25,2.693621145600e+09
35,29,2.805855360000e+07
35,31,0.000000000000e+00
35,35,1.122342144000e+08
35,37,-2.693621145600e+09
35,41,2.805855360000e+07
36,30,-8.803200000000e+09
36,36,1.760640000000e+10
36,42,-8.803200000000e+09
37,31,-1.723917533184e+11
37,35,-2.693621145600e+09
37,37,3.447835066368e+11
37,41,0.000000000000e+00
37,43,-1.723917533184e+11
37,47,2.693621145600e+09
38,32,-2.670487142400e+10
38,34,4.172636160000e+08
38,38,5.340974284800e+10
38,40,0.000000000000e+00
38,44,-2.670487142400e+10
38,46,-4.172636160000e+08
39,33,-6.756644160000e+04
39,39,1.351328832000e+05
39,45,-6.756644160000e+04
40,32,-4.172636160000e+08
40,34,4.346496000000e+06
40,38,0.000000000000e+00
40,40,1.738598400000e+07
40,44,4.172636160000e+08
40,46,4.346496000000e+06
41,31,2.693621145600e+09
41,35,2.805855360000e+07
41,37,0.000000000000e+00
41,41,1.122342144000e+08
41,43,-2.693621145600e+09
41,47,2.805855360000e+07
42,36,-8.803200000000e+09
42,42,1.760640000000e+10
42,48,-8.803200000000e+09
43,37,-1.723917533184e+11
43,41,-2.693621145600e+09
43,43,3.447835066368e+11
43,47,0.000000000000e+00
43,49,-1.723917533184e+11
43,53,2.693621145600e+09
44,38,-2.670487142400e+10
44,40,4.172636160000e+08
44,44,5.340974284800e+10
44,46,0.000000000000e+00
44,50,-2.670487142400e+10
44,52,-4.172636160000e+08
45,39,-6.756644160000e+04
45,45,1.351328832000e+05
45,51,-6.756644160000e+04
46,38,-4.172636160000e+08
46,40,4.346496000000e+06
46,44,0.000000000000e+00
46,46,1.738598400000e+07
46,50,4.172636160000e+08
46,52,4.346496000000e+06
47,37,2.693621145600e+09
47,41,2.805855360000e+07
47,43,0.000000000000e+00
47,47,1.122342144000e+08
47,49,-2.693621145600e+09
47,53,2.805855360000e+07
48,42,-8.803200000000e+09
48,48,1.760640000000e+10
48,54,-8.803200000000e+09
49,43,-1.723917533184e+11
49,47,-2.693621145600e+09
49,49,3.447835066368e+11
49,53,0.000000000000e+00
49,55,-1.723917533184e+11
49,59,2.693621145600e+09
50,44,-2.670487142400e+10
50,46,4.172636160000e+08
50,50,5.340974284800e+10
50,52,0.000000000000e+00
50,56,-2.670487142400e+10
50,58,-4.172636160000e+08
51,45,-6.756644160000e+04
51,51,1.351328832000e+05
51,57,-6.756644160000e+04
52,44,-4.172636160000e+08
52,46,4.346496000000e+06
52,50,0.000000000000e+00
52,52,1.738598400000e+07
52,56,4.172636160000e+08
52,58,4.346496000000e+06
53,43,2.693621145600e+09
53,47,2.805855360000e+07
53,49,0.000000000000e+00
53,53,1.122342144000e+08
53,55,-2.693621145600e+09
53,59,2.805855360000e+07
54,48,-8.803200000000e+09
54,54,1.760640000000e+10
54,60,-8.803200000000e+09
55,49,-1.723917533184e+11
55,53,-2.693621145600e+09
55,55,3.447835066368e+11
55,59,0.000000000000e+00
55,61,-1.723917533184e+11
55,65,2.693621145600e+09
56,50,-2.670487142400e+10
56,52,4.172636160000e+08
56,56,5.340974284800e+10
56,58,0.000000000000e+00
56,62,-2.670487142400e+10
56,64,-4.172636160000e+08
57,51,-6.756644160000e+04
57,57,1.351328832000e+05
57,63,-6.756644160000e+04
58,50,-4.172636160000e+08
58,52,4.346496000000e+06
58,56,0.000000000000e+00
58,58,1.738598400000e+07
58,62,4.172636160000e+08
58,64,4.346496000000e+06
59,49,2.693621145600e+09
59,53,2.805855360000e+07
59,55,0.000000000000e+00
59,59,1.122342144000e+08
59,61,-2.693621145600e+09
59,65,2.805855360000e+07
60,54,-8.803200000000e+09
60,60,1.760640000000e+10
60,66,-8.803200000000e+09
61,55,-1.723917533184e+11
61,59,-2.693621145600e+09
61,61,3.447835066368e+11
61,65,0.000000000000e+00
61,67,-1.723917533184e+11
61,71,2.693621145600e+09
62,56,-2.670487142400e+10
62,58,4.172636160000e+08
62,62,5.340974284800e+10
62,64,0.000000000000e+00
62,68,-2.670487142400e+10
62,70,-4.172636160000e+08
63,57,-6.756644160000e+04
63,63,1.351328832000e+05
63,69,-6.756644160000e+04
64,56,-4.172636160000e+08
64,58,4.346496000000e+06
64,62,0.000000000000e+00
64,64,1.738598400000e+07
64,68,4.172636160000e+08
64,70,4.346496000000e+06
65,55,2.693621145600e+09
65,59,2.805855360000e+07
65,61,0.000000000000e+00
65,65,1.122342144000e+08
65,67,-2.693621145600e+09
65,71,2.805855360000e+07
66,60,-8.803200000000e+09
66,66,1.760640000000e+10
66,72,-8.803200000000e+09
67,61,-1.723917533184e+11
67,65,-2.693621145600e+09
67,67,3.447835066368e+11
67,71,0.000000000000e+00
67,73,-1.723917533184e+11
67,77,2.693621145600e+09
68,62,-2.670487142400e+10
68,64,4.172636160000e+08
68,68,5.340974284800e+10
68,70,0.000000000000e+00
68,74,-2.670487142400e+10
68,76,-4.172636160000e+08
69,63,-6.756644160000e+04
69,69,1.351328832000e+05
69,75,-6.756644160000e+04
70,62,-4.172636160000e+08
70,64,4.346496000000e+06
70,68,0.000000000000e+00
70,70,1.738598400000e+07
70,74,4.172636160000e+08
70,76,4.346496000000e+06
71,61,2.693621145600e+09
71,65,2.805855360000e+07
71,67,0.000000000000e+00
71,71,1.122342144000e+08
71,73,-2.693621145600e+09
71,77,2.805855360000e+07
72,66,-8.803200000000e+09
72,72,1.760640000000e+10
72,78,-8.803200000000e+09
73,67,-1.723917533184e+11
73,71,-2.693621145600e+09
73,73,3.447835066368e+11
73,77,0.000000000000e+00
73,79,-1.723917533184e+11
73,83,2.693621145600e+09
74,68,-2.670487142400e+10
74,70,4.172636160000e+08
74,74,5.340974284800e+10
74,76,0.000000000000e+00
74,80,-2.670487142400e+10
74,82,-4.172636160000e+08
75,69,-6.756644160000e+04
75,75,1.351328832000e+05
75,81,-6.756644160000e+04
76,68,-4.172636160000e+08
76,70,4.346496000000e+06
76,74,0.000000000000e+00
76,76,1.738598400000e+07
76,80,4.172636160000e+08
76,82,4.346496000000e+06
77,67,2.693621145600e+09
77,71,2.805855360000e+07
77,73,0.000000000000e+00
77,77,1.122342144000e+08
77,79,-2.693621145600e+09
77,83,2.805855360000e+07
78,72,-8.803200000000e+09
78,78,1.760640000000e+10
78,84,-8.803200000000e+09
79,73,-1.723917533184e+11
79,77,-2.693621145600e+09
79,79,3.447835066368e+11
79,83,0.000000000000e+00
79,85,-1.723917533184e+11
79,89,2.693621145600e+09
80,74,-2.670487142400e+10
80,76,4.172636160000e+08
80,80,5.340974284800e+10
80,82,0.000000000000e+00
80,86,-2.670487142400e+10
80,88,-4.172636160000e+08
81,75,-6.756644160000e+04
81,81,1.351328832000e+05
81,87,-6.756644160000e+04
82,74,-4.172636160000e+08
82,76,4.346496000000e+06
82,80,0.000000000000e+00
82,82,1.738598400000e+07
82,86,4.172636160000e+08
82,88,4.346496000000e+06
83,73,2.693621145600e+09
83,77,2.805855360000e+07
83,79,0.000000000000e+00
83,83,1.122342144000e+08
83,85,-2.693621145600e+09
83,89,2.805855360000e+07
84,78,-8.803200000000e+09
84,84,1.760640000000e+10
84,90,-8.803200000000e+09
85,79,-1.723917533184e+11
85,83,-2.693621145600e+09
85,85,3.447835066368e+11
85,89,0.000000000000e+00
85,91,-1.723917533184e+11
85,95,2.693621145600e+09
86,80,-2.670487142400e+10
86,82,4.172636160000e+08
86,86,5.340974284800e+10
86,88,0.000000000000e+00
86,92,-2.670487142400e+10
86,94,-4.172636160000e+08
87,81,-6.756644160000e+04
87,87,1.351328832000e+05
87,93,-6.756644160000e+04
88,80,-4.172636160000e+08
88,82,4.346496000000e+06
88,86,0.000000000000e+00
88,88,1.738598400000e+07
88,92,4.172636160000e+08
88,94,4.346496000000e+06
89,79,2.693621145600e+09
89,83,2.805855360000e+07
89,85,0.000000000000e+00
89,89,1.122342144000e+08
89,91,-2.693621145600e+09
89,95,2.805855360000e+07
90,84,-8.803200000000e+09
90,90,1.760640000000e+10
90,96,-8.803200000000e+09
91,85,-1.723917533184e+11
91,89,-2.693621145600e+09
91,91,3.447835066368e+11
91,95,0.000000000000e+00
91,97,-1.723917533184e+11
91,101,2.693621145600e+09
92,86,-2.670487142400e+10
92,88,4.172636160000e+08
92,92,5.340974284800e+10
92,94,0.000000000000e+00
92,98,-2.670487142400e+10
92,100,-4.172636160000e+08
93,87,-6.756644160000e+04
93,93,1.351328832000e+05
93,99,-6.756644160000e+04
94,86,-4.172636160000e+08
94,88,4.346496000000e+06
94,92,0.000000000000e+00
94,94,1.738598400000e+07
94,98,4.172636160000e+08
94,100,4.346496000000e+06
95,85,2.693621145600e+09
95,89,2.805855360000e+07
95,91,0.000000000000e+00
95,95,1.122342144000e+08
95,97,-2.693621145600e+09
95,101,2.805855360000e+07
96,90,-8.803200000000e+09
96,96,1.760640000000e+10
96,102,-8.803200000000e+09
97,91,-1.723917533184e+11
97,95,-2.693621145600e+09
97,97,3.447835066368e+11
97,101,0.000000000000e+00
97,103,-1.723917533184e+11
97,107,2.693621145600e+09
98,92,-2.670487142400e+10
98,94,4.172636160000e+08
98,98,5.340974284800e+10
98,100,0.000000000000e+00
98,104,-2.670487142400e+10
98,106,-4.172636160000e+08
99,93,-6.756644160000e+04
99,99,1.351328832000e+05
99,105,-6.756644160000e+04
100,92,-4.172636160000e+08
100,94,4.346496000000e+06
100,98,0.000000000000e+00
100,100,1.738598400000e+07
100,104,4.172636160000e+08
100,106,4.346496000000e+06
101,91,2.693621145600e+09
101,95,2.805855360000e+07
101,97,0.000000000000e+00
101,101,1.122342144000e+08
101,103,-2.693621145600e+09
101,107,2.805855360000e+07
102,96,-8.803200000000e+09
102,102,1.760640000000e+10
102,108,-8.803200000000e+09
103,97,-1.723917533184e+11
103,101,-2.693621145600e+09
103,103,3.447835066368e+11
103,107,0.000000000000e+00
103,109,-1.723917533184e+11
103,113,2.693621145600e+09
104,98,-2.670487142400e+10
104,100,4.172636160000e+08
104,104,5.340974284800e+10
104,106,0.000000000000e+00
104,110,-2.670487142400e+10
104,112,-4.172636160000e+08
105,99,-6.756644160000e+04
105,105,1.351328832000e+05
105,111,-6.756644160000e+04
106,98,-4.172636160000e+08
106,100,4.346496000000e+06
106,104,0.000000000000e+00
106,106,1.738598400000e+07
106,110,4.172636160000e+08
106,112,4.346496000000e+06
107,97,2.693621145600e+09
107,101,2.805855360000e+07
107,103,0.000000000000e+00
107,107,1.122342144000e+08
107,109,-2.693621145600e+09
107,113,2.805855360000e+07
108,102,-8.803200000000e+09
108,108,1.760640000000e+10
108,114,-8.803200000000e+09
109,103,-1.723917533184e+11
109,107,-2.693621145600e+09
109,109,3.447835066368e+11
109,113,0.000000000000e+00
109,115,-1.723917533184e+11
109,119,2.693621145600e+09
110,104,-2.670487142400e+10
110,106,4.172636160000e+08
110,110,5.340974284800e+10
110,112,0.000000000000e+00
110,116,-2.670487142400e+10
110,118,-4.172636160000e+08
111,105,-6.756644160000e+04
111,111,1.351328832000e+05
111,117,-6.756644160000e+04
112,104,-4.172636160000e+08
112,106,4.346496000000e+06
112,110,0.000000000000e+00
112,112,1.738598400000e+07
112,116,4.172636160000e+08
112,118,4.346496000000e+06
113,103,2.693621145600e+09
113,107,2.805855360000e+07
113,109,0.000000000000e+00
113,113,1.122342144000e+08
113,115,-2.693621145600e+09
113,119,2.805855360000e+07
114,108,-8.803200000000e+09
114,114,1.760640000000e+10
114,120,-8.803200000000e+09
115,109,-1.723917533184e+11
115,113,-2.693621145600e+09
115,115,3.447835066368e+11
115,119,0.000000000000e+00
115,121,-1.723917533184e+11
115,125,2.693621145600e+09
116,110,-2.670487142400e+10
116,112,4.172636160000e+08
116,116,5.340974284800e+10
116,118,0.000000000000e+00
116,122,-2.670487142400e+10
116,124,-4.172636160000e+08
117,111,-6.756644160000e+04
117,117,1.351328832000e+05
117,123,-6.756644160000e+04
118,110,-4.172636160000e+08
118,112,4.346496000000e+06
118,116,0.000000000000e+00
118,118,1.738598400000e+07
118,122,4.172636160000e+08
118,124,4.346496000000e+06
119,109,2.693621145600e+09
119,113,2.805855360000e+07
119,115,0.000000000000e+00
119,119,1.122342144000e+08
119,121,-2.693621145600e+09
119,125,2.805855360000e+07
120,114,-8.803200000000e+09
120,120,1.760640000000e+10
120,126,-8.803200000000e+09
121,115,-1.723917533184e+11
121,119,-2.693621145600e+09
121,121,3.447835066368e+11
121,125,0.000000000000e+00
121,127,-1.723917533184e+11
121,131,2.693621145600e+09
122,116,-2.670487142400e+10
122,118,4.172636160000e+08
122,122,5.340974284800e+10
122,124,0.000000000000e+00
122,128,-2.670487142400e+10
122,130,-4.172636160000e+08
123,117,-6.756644160000e+04
123,123,1.351328832000e+05
123,129,-6.756644160000e+04
124,116,-4.172636160000e+08
124,118,4.346496000000e+06
124,122,0.000000000000e+00
124,124,1.738598400000e+07
124,128,4.172636160000e+08
124,130,4.346496000000e+06
125,115,2.693621145600e+09
125,119,2.805855360000e+07
125,121,0.000000000000e+00
125,125,1.122342144000e+08
125,127,-2.693621145600e+09
125,131,2.805855360000e+07
126,120,-8.803200000000e+09
126,126,1.760640000000e+10
126,132,-8.803200000000e+09
127,121,-1.723917533184e+11
127,125,-2.693621145600e+09
127,127,3.447835066368e+11
127,131,0.000000000000e+00
127,133,-1.723917533184e+11
127,137,2.693621145600e+09
128,122,-2.670487142400e+10
128,124,4.172636160000e+08
128,128,5.340974284800e+10
128,130,0.000000000000e+00
128,134,-2.670487142400e+10
128,136,-4.172636160000e+08
129,123,-6.756644160000e+04
129,129,1.351328832000e+05
129,135,-6.756644160000e+04
130,122,-4.172636160000e+08
130,124,4.346496000000e+06
130,128,0.000000000000e+00
130,130,1.738598400000e+07
130,134,4.172636160000e+08
130,136,4.346496000000e+06
131,121,2.693621145600e+09
131,125,2.805855360000e+07
131,127,0.000000000000e+00
131,131,1.122342144000e+08
131,133,-2.693621145600e+09
131,137,2.805855360000e+07
132,126,-8.803200000000e+09
132,132,1.760640000000e+10
132,138,-8.803200000000e+09
133,127,-1.723917533184e+11
133,131,-2.693621145600e+09
133,133,3.447835066368e+11
133,137,0.000000000000e+00
133,139,-1.723917533184e+11
133,143,2.693621145600e+09
134,128,-2.670487142400e+10
134,130,4.172636160000e+08
134,134,5.340974284800e+10
134,136,0.000000000000e+00
134,140,-2.670487142400e+10
134,142,-4.172636160000e+08
135,129,-6.756644160000e+04
135,135,1.351328832000e+05
135,141,-6.756644160000e+04
136,128,-4.172636160000e+08
136,130,4.346496000000e+06
136,134,0.000000000000e+00
136,136,1.738598400000e+07
136,140,4.172636160000e+08
136,142,4.346496000000e+06
137,127,2.693621145600e+09
137,131,2.805855360000e+07
137,133,0.000000000000e+00
137,137,1.122342144000e+08
137,139,-2.693621145600e+09
137,143,2.805855360000e+07
138,132,-8.803200000000e+09
138,138,1.760640000000e+10
138,144,-8.803200000000e+09
139,133,-1.723917533184e+11
139,137,-2.693621145600e+09
139,139,3.447835066368e+11
139,143,0.000000000000e+00
139,145,-1.723917533184e+11
139,149,2.693621145600e+09
140,134,-2.670487142400e+10
140,136,4.172636160000e+08
140,140,5.340974284800e+10
140,142,0.000000000000e+00
140,146,-2.670487142400e+10
140,148,-4.172636160000e+08
141,135,-6.756644160000e+04
141,141,1.351328832000e+05
141,147,-6.756644160000e+04
142,134,-4.172636160000e+08
142,136,4.346496000000e+06
142,140,0.000000000000e+00
142,142,1.738598400000e+07
142,146,4.172636160000e+08
142,148,4.346496000000e+06
143,133,2.693621145600e+09
143,137,2.805855360000e+07
143,139,0.000000000000e+00
143,143,1.122342144000e+08
143,145,-2.693621145600e+09
143,149,2.805855360000e+07
144,138,-8.803200000000e+09
144,144,1.760640000000e+10
144,150,-8.803200000000e+09
145,139,-1.723917533184e+11
145,143,-2.693621145600e+09
145,145,3.447835066368e+11
145,149,0.000000000000e+00
145,151,-1.723917533184e+11
145,155,2.693621145600e+09
146,140,-2.670487142400e+10
146,142,4.172636160000e+08
146,146,5.340974284800e+10
146,148,0.000000000000e+00
146,152,-2.670487142400e+10
146,154,-4.172636160000e+08
147,141,-6.756644160000e+04
147,147,1.351328832000e+05
147,153,-6.756644160000e+04
148,140,-4.172636160000e+08
148,142,4.346496000000e+06
148,146,0.000000000000e+00
148,148,1.738598400000e+07
148,152,4.172636160000e+08
148,154,4.346496000000e+06
149,139,2.693621145600e+09
149,143,2.805855360000e+07
149,145,0.000000000000e+00
149,149,1.122342144000e+08
149,151,-2.693621145600e+09
149,155,2.805855360000e+07
150,144,-8.803200000000e+09
150,150,1.760640000000e+10
150,156,-8.803200000000e+09
151,145,-1.723917533184e+11
151,149,-2.693621145600e+09
151,151,3.447835066368e+11
151,155,0.000000000000e+00
151,157,-1.723917533184e+11
151,161,2.693621145600e+09
152,146,-2.670487142400e+10
152,148,4.172636160000e+08
152,152,5.340974284800e+10
152,154,0.000000000000e+00
152,158,-2.670487142400e+10
152,160,-4.172636160000e+08
153,147,-6.756644160000e+04
153,153,1.351328832000e+05
153,159,-6.756644160000e+04
154,146,-4.172636160000e+08
154,148,4.346496000000e+06
154,152,0.000000000000e+00
154,154,1.738598400000e+07
154,158,4.172636160000e+08
154,160,4.346496000000e+06
155,145,2.693621145600e+09
155,149,2.805855360000e+07
155,151,0.000000000000e+00
155,155,1.122342144000e+08
155,157,-2.693621145600e+09
155,161,2.805855360000e+07
156,150,-8.803200000000e+09
156,156,1.760640000000e+10
156,162,-8.803200000000e+09
157,151,-1.723917533184e+11
157,155,-2.693621145600e+09
157,157,3.447835066368e+11
157,161,0.000000000000e+00
157,163,-1.723917533184e+11
157,167,2.693621145600e+09
158,152,-2.670487142400e+10
158,154,4.172636160000e+08
158,158,5.340974284800e+10
158,160,0.000000000000e+00
158,164,-2.670487142400e+10
158,166,-4.172636160000e+08
159,153,-6.756644160000e+04
159,159,1.351328832000e+05
159,165,-6.756644160000e+04
160,152,-4.172636160000e+08
160,154,4.346496000000e+06
160,158,0.000000000000e+00
160,160,1.738598400000e+07
160,164,4.172636160000e+08
160,166,4.346496000000e+06
161,151,2.693621145600e+09
161,155,2.805855360000e+07
161,157,0.000000000000e+00
161,161,1.122342144000e+08
161,163,-2.693621145600e+09
161,167,2.805855360000e+07
162,156,-8.803200000000e+09
162,162,1.760640000000e+10
162,168,-8.803200000000e+09
163,157,-1.723917533184e+11
163,161,-2.693621145600e+09
163,163,3.447835066368e+11
163,167,0.000000000000e+00
163,169,-1.723917533184e+11
163,173,2.693621145600e+09
164,158,-2.670487142400e+10
164,160,4.172636160000e+08
164,164,5.340974284800e+10
164,166,0.000000000000e+00
164,170,-2.670487142400e+10
164,172,-4.172636160000e+08
165,159,-6.756644160000e+04
165,165,1.351328832000e+05
165,171,-6.756644160000e+04
166,158,-4.172636160000e+08
166,160,4.346496000000e+06
166,164,0.000000000000e+00
166,166,1.738598400000e+07
166,170,4.172636160000e+08
166,172,4.346496000000e+06
167,157,2.693621145600e+09
167,161,2.805855360000e+07
167,163,0.000000000000e+00
167,167,1.122342144000e+08
167,169,-2.693621145600e+09
167,173,2.805855360000e+07
168,162,-8.803200000000e+09
168,168,1.760640000000e+10
168,174,-8.803200000000e+09
169,163,-1.723917533184e+11
169,167,-2.693621145600e+09
169,169,3.447835066368e+11
169,173,0.000000000000e+00
169,175,-1.723917533184e+11
169,179,2.693621145600e+09
170,164,-2.670487142400e+10
170,166,4.172636160000e+08
170,170,5.340974284800e+10
170,172,0.000000000000e+00
170,176,-2.670487142400e+10
170,178,-4.172636160000e+08
171,165,-6.756644160000e+04
171,171,1.351328832000e+05
171,177,-6.756644160000e+04
172,164,-4.172636160000e+08
172,166,4.346496000000e+06
172,170,0.000000000000e+00
172,172,1.738598400000e+07
172,176,4.172636160000e+08
172,178,4.346496000000e+06
173,163,2.693621145600e+09
173,167,2.805855360000e+07
173,169,0.000000000000e+00
173,173,1.122342144000e+08
173,175,-2.693621145600e+09
173,179,2.805855360000e+07
174,168,-8.803200000000e+09
174,174,1.760640000000e+10
174,180,-8.803200000000e+09
175,169,-1.723917533184e+11
175,173,-2.693621145600e+09
175,175,3.447835066368e+11
175,179,0.000000000000e+00
175,181,-1.723917533184e+11
175,185,2.693621145600e+09
176,170,-2.670487142400e+10
176,172,4.172636160000e+08
176,176,5.340974284800e+10
176,178,0.000000000000e+00
176,182,-2.670487142400e+10
176,184,-4.172636160000e+08
177,171,-6.756644160000e+04
177,177,1.351328832000e+05
177,183,-6.756644160000e+04
178,170,-4.172636160000e+08
178,172,4.346496000000e+06
178,176,0.000000000000e+00
178,178,1.738598400000e+07
178,182,4.172636160000e+08
178,184,4.346496000000e+06
179,169,2.693621145600e+09
179,173,2.805855360000e+07
179,175,0.000000000000e+00
179,179,1.122342144000e+08
179,181,-2.693621145600e+09
179,185,2.805855360000e+07
180,174,-8.803200000000e+09
180,180,1.760640000000e+10
180,186,-8.803200000000e+09
181,175,-1.723917533184e+11
181,179,-2.693621145600e+09
181,181,3.447835066368e+11
181,185,0.000000000000e+00
181,187,-1.723917533184e+11
181,191,2.693621145600e+09
182,176,-2.670487142400e+10
182,178,4.172636160000e+08
182,182,5.340974284800e+10
182,184,0.000000000000e+00
182,188,-2.670487142400e+10
182,190,-4.172636160000e+08
183,177,-6.756644160000e+04
183,183,1.351328832000e+05
183,189,-6.756644160000e+04
184,176,-4.172636160000e+08
184,178,4.346496000000e+06
184,182,0.000000000000e+00
184,184,1.738598400000e+07
184,188,4.172636160000e+08
184,190,4.346496000000e+06
185,175,2.693621145600e+09
185,179,2.805855360000e+07
185,181,0.000000000000e+00
185,185,1.122342144000e+08
185,187,-2.693621145600e+09
185,191,2.805855360000e+07
186,180,-8.803200000000e+09
186,186,1.760640000000e+10
186,192,-8.803200000000e+09
187,181,-1.723917533184e+11
187,185,-2.693621145600e+09
187,187,3.447835066368e+11
187,191,0.000000000000e+00
187,193,-1.723917533184e+11
187,197,2.693621145600e+09
188,182,-2.670487142400e+10
188,184,4.172636160000e+08
188,188,5.340974284800e+10
188,190,0.000000000000e+00
188,194,-2.670487142400e+10
188,196,-4.172636160000e+08
189,183,-6.756644160000e+04
189,189,1.351328832000e+05
189,195,-6.756644160000e+04
190,182,-4.172636160000e+08
190,184,4.346496000000e+06
190,188,0.000000000000e+00
190,190,1.738598400000e+07
190,194,4.172636160000e+08
190,196,4.346496000000e+06
191,181,2.693621145600e+09
191,185,2.805855360000e+07
191,187,0.000000000000e+00
191,191,1.122342144000e+08
191,193,-2.693621145600e+09
191,197,2.805855360000e+07
192,186,-8.803200000000e+09
192,192,1.760640000000e+10
192,198,-8.803200000000e+09
193,187,-1.723917533184e+11
193,191,-2.693621145600e+09
193,193,3.447835066368e+11
193,197,0.000000000000e+00
193,199,-1.723917533184e+11
193,203,2.693621145600e+09
194,188,-2.670487142400e+10
194,190,4.172636160000e+08
194,194,5.340974284800e+10
194,196,0.000000000000e+00
194,200,-2.670487142400e+10
194,202,-4.172636160000e+08
195,189,-6.756644160000e+04
195,195,1.351328832000e+05
195,201,-6.756644160000e+04
