Global DOF,Value
0,0.000000000000e+00
1,0.000000000000e+00
2,0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,0.000000000000e+00
6,0.000000000000e+00
7,-2.441406250000e-01
8,0.000000000000e+00
9,0.000000000000e+00
10,0.000000000000e+00
11,0.000000000000e+00
12,0.000000000000e+00
13,-4.882812500000e-01
14,0.000000000000e+00
15,0.000000000000e+00
16,0.000000000000e+00
17,0.000000000000e+00
18,0.000000000000e+00
19,-7.324218750000e-01
20,0.000000000000e+00
21,0.000000000000e+00
22,0.000000000000e+00
23,0.000000000000e+00
24,0.000000000000e+00
25,-9.765625000000e-01
26,0.000000000000e+00
27,0.000000000000e+00
28,0.000000000000e+00
29,0.000000000000e+00
30,0.000000000000e+00
31,-1.220703125000e+00
32,0.000000000000e+00
33,0.000000000000e+00
34,0.000000000000e+00
35,0.000000000000e+00
36,0.000000000000e+00
37,-1.464843750000e+00
38,0.000000000000e+00
39,0.000000000000e+00
40,0.000000000000e+00
41,0.000000000000e+00
42,0.000000000000e+00
43,-1.708984375000e+00
44,0.000000000000e+00
45,0.000000000000e+00
46,0.000000000000e+00
47,0.000000000000e+00
48,0.000000000000e+00
49,-1.953125000000e+00
50,0.000000000000e+00
51,0.000000000000e+00
52,0.000000000000e+00
53,0.000000000000e+00
54,0.000000000000e+00
55,-2.197265625000e+00
56,0.000000000000e+00
57,0.000000000000e+00
58,0.000000000000e+00
59,0.000000000000e+00
60,0.000000000000e+00
61,-2.441406250000e+00
62,0.000000000000e+00
63,0.000000000000e+00
64,0.000000000000e+00
65,0.000000000000e+00
66,0.000000000000e+00
67,-2.685546875000e+00
68,0.000000000000e+00
69,0.000000000000e+00
70,0.000000000000e+00
71,0.000000000000e+00
72,0.000000000000e+00
73,-2.929687500000e+00
74,0.000000000000e+00
75,0.000000000000e+00
76,0.000000000000e+00
77,0.000000000000e+00
78,0.000000000000e+00
79,-3.173828125000e+00
80,0.000000000000e+00
81,0.000000000000e+00
82,0.000000000000e+00
83,0.000000000000e+00
84,0.000000000000e+00
85,-3.417968750000e+00
86,0.000000000000e+00
87,0.000000000000e+00
88,0.000000000000e+00
89,0.000000000000e+00
90,0.000000000000e+00
91,-3.662109375000e+00
92,0.000000000000e+00
93,0.000000000000e+00
94,0.000000000000e+00
95,0.000000000000e+00
96,0.000000000000e+00
97,-3.906250000000e+00
98,0.000000000000e+00
99,0.000000000000e+00
100,0.000000000000e+00
101,0.000000000000e+00
102,0.000000000000e+00
103,-4.150390625000e+00
104,0.000000000000e+00
105,0.000000000000e+00
106,0.000000000000e+00
107,0.000000000000e+00
108,0.000000000000e+00
109,-4.394531250000e+00
110,0.000000000000e+00
111,0.000000000000e+00
112,0.000000000000e+00
113,0.000000000000e+00
114,0.000000000000e+00
115,-4.638671875000e+00
116,0.000000000000e+00
117,0.000000000000e+00
118,0.000000000000e+00
119,0.000000000000e+00
120,0.000000000000e+00
121,-4.882812500000e+00
122,0.000000000000e+00
123,0.000000000000e+00
124,0.000000000000e+00
125,0.000000000000e+00
126,0.000000000000e+00
127,-5.126953125000e+00
128,0.000000000000e+00
129,0.000000000000e+00
130,0.000000000000e+00
131,0.000000000000e+00
132,0.000000000000e+00
133,-5.371093750000e+00
134,0.000000000000e+00
135,0.000000000000e+00
136,0.000000000000e+00
137,0.000000000000e+00
138,0.000000000000e+00
139,-5.615234375000e+00
140,0.000000000000e+00
141,0.000000000000e+00
142,0.000000000000e+00
143,0.000000000000e+00
144,0.000000000000e+00
145,-5.859375000000e+00
146,0.000000000000e+00
147,0.000000000000e+00
148,0.000000000000e+00
149,0.000000000000e+00
150,0.000000000000e+00
151,-6.103515625000e+00
152,0.000000000000e+00
153,0.000000000000e+00
154,0.000000000000e+00
155,0.000000000000e+00
156,0.000000000000e+00
157,-6.347656250000e+00
158,0.000000000000e+00
159,0.000000000000e+00
160,0.000000000000e+00
161,0.000000000000e+00
162,0.000000000000e+00
163,-6.591796875000e+00
164,0.000000000000e+00
165,0.000000000000e+00
166,0.000000000000e+00
167,0.000000000000e+00
168,0.000000000000e+00
169,-6.835937500000e+00
170,0.000000000000e+00
171,0.000000000000e+00
172,0.000000000000e+00
173,0.000000000000e+00
174,0.000000000000e+00
175,-7.080078125000e+00
176,0.000000000000e+00
177,0.000000000000e+00
178,0.000000000000e+00
179,0.000000000000e+00
180,0.000000000000e+00
181,-7.324218750000e+00
182,0.000000000000e+00
183,0.000000000000e+00
184,0.000000000000e+00
185,0.000000000000e+00
186,0.000000000000e+00
187,-7.568359375000e+00
188,0.000000000000e+00
189,0.000000000000e+00
190,0.000000000000e+00
191,0.000000000000e+00
192,0.000000000000e+00
193,-7.812500000000e+00
194,0.000000000000e+00
195,0.000000000000e+00
196,0.000000000000e+00
197,0.000000000000e+00
198,0.000000000000e+00
199,-8.056640625000e+00
200,0.000000000000e+00
201,0.000000000000e+00
202,0.000000000000e+00
203,0.000000000000e+00
204,0.000000000000e+00
205,-8.300781250000e+00
206,0.000000000000e+00
207,0.000000000000e+00
208,0.000000000000e+00
209,0.000000000000e+00
210,0.000000000000e+00
211,-8.544921875000e+00
212,0.000000000000e+00
213,0.000000000000e+00
214,0.000000000000e+00
215,0.000000000000e+00
216,0.000000000000e+00
217,-8.789062500000e+00
218,0.000000000000e+00
219,0.000000000000e+00
220,0.000000000000e+00
221,0.000000000000e+00
222,0.000000000000e+00
223,-9.033203125000e+00
224,0.000000000000e+00
225,0.000000000000e+00
226,0.000000000000e+00
227,0.000000000000e+00
228,0.000000000000e+00
229,-9.277343750000e+00
230,0.000000000000e+00
231,0.000000000000e+00
232,0.000000000000e+00
233,0.000000000000e+00
234,0.000000000000e+00
235,-9.521484375000e+00
236,0.000000000000e+00
237,0.000000000000e+00
238,0.000000000000e+00
239,0.000000000000e+00
240,0.000000000000e+00
241,-9.765625000000e+00
242,0.000000000000e+00
243,0.000000000000e+00
244,0.000000000000e+00
245,0.000000000000e+00
246,0.000000000000e+00
247,-1.000976562500e+01
248,0.000000000000e+00
249,0.000000000000e+00
250,0.000000000000e+00
