element_id,total_strain_energy
0,6.019991989068e-02
1,4.043859943898e-02
2,2.481743276098e-02
3,1.339252934169e-02
4,5.964205301215e-03
5,1.946512028959e-03
6,3.594414372528e-04
7,1.994256663440e-05
