sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-1.214780729585e+02
0.000000000000e+00,0.000000000000e+00,-1.093750000016e+02
0.000000000000e+00,0.000000000000e+00,-9.727192704468e+01
