[Grid]
[node_id]   [x]         [y]       [z]       
0           0.000000    0.0       0.0       
1           0.250000    0.0       0.0       
2           0.500000    0.0       0.0       
3           0.750000    0.0       0.0       
4           1.000000    0.0       0.0       
5           1.250000    0.0       0.0       
6           1.500000    0.0       0.0       
7           1.750000    0.0       0.0       
8           2.000000    0.0       0.0       
