element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,0.000000e+00,0.000000e+00,4.929561e+02,0.000000e+00,-4.929561e+02,4.929561e+02,4.687500e+02
1,0.000000e+00,0.000000e+00,0.000000e+00,4.304561e+02,0.000000e+00,-4.304561e+02,4.304561e+02,4.062500e+02
2,0.000000e+00,0.000000e+00,0.000000e+00,3.679561e+02,0.000000e+00,-3.679561e+02,3.679561e+02,3.437500e+02
3,0.000000e+00,0.000000e+00,0.000000e+00,3.054561e+02,0.000000e+00,-3.054561e+02,3.054561e+02,2.812500e+02
4,0.000000e+00,0.000000e+00,0.000000e+00,2.429561e+02,0.000000e+00,-2.429561e+02,2.429561e+02,2.187500e+02
5,0.000000e+00,0.000000e+00,0.000000e+00,1.804561e+02,0.000000e+00,-1.804561e+02,1.804561e+02,1.562500e+02
6,0.000000e+00,0.000000e+00,0.000000e+00,1.179561e+02,0.000000e+00,-1.179561e+02,1.179561e+02,9.375000e+01
7,0.000000e+00,0.000000e+00,0.000000e+00,5.545615e+01,0.000000e+00,-5.545615e+01,5.545615e+01,3.125000e+01
8,0.000000e+00,0.000000e+00,0.000000e+00,1.095161e-10,0.000000e+00,-1.095161e-10,1.095161e-10,9.785468e-11
9,0.000000e+00,0.000000e+00,0.000000e+00,7.301075e-11,0.000000e+00,-7.301075e-11,7.301075e-11,6.718003e-11
10,0.000000e+00,0.000000e+00,0.000000e+00,7.301075e-11,0.000000e+00,-7.301075e-11,7.301075e-11,5.932123e-11
11,0.000000e+00,0.000000e+00,0.000000e+00,6.084229e-11,0.000000e+00,-6.084229e-11,6.084229e-11,4.309662e-11
12,0.000000e+00,0.000000e+00,0.000000e+00,3.650537e-11,0.000000e+00,-3.650537e-11,3.650537e-11,3.156194e-11
13,0.000000e+00,0.000000e+00,0.000000e+00,3.650537e-11,0.000000e+00,-3.650537e-11,3.650537e-11,3.511107e-11
14,0.000000e+00,0.000000e+00,0.000000e+00,2.433692e-11,0.000000e+00,-2.433692e-11,2.433692e-11,2.370314e-11
15,0.000000e+00,0.000000e+00,0.000000e+00,4.867383e-11,4.867383e-11,-2.433692e-11,4.867383e-11,2.598473e-11
