sigma1,sigma2,sigma3
4.547446563985e+02,-8.972899613651e+01,-4.547446563985e+02
2.357072829674e+02,-8.972899613651e+01,-2.357072829674e+02
1.666990953596e+01,-1.666990953596e+01,-8.972899613651e+01
