sigma1,sigma2,sigma3
6.848079157512e+02,-1.635698526679e+02,-6.848079157512e+02
2.855176924838e+02,-1.635698526679e+02,-2.855176924838e+02
1.137725307838e+02,-1.137725307838e+02,-1.635698526679e+02
