sigma1,sigma2,sigma3
6.587851823000e+02,-1.547163376811e+02,-6.587851823000e+02
2.811072666680e+02,-1.547163376811e+02,-2.811072666680e+02
9.657064896397e+01,-9.657064896397e+01,-1.547163376811e+02
