sigma1,sigma2,sigma3
4.797118821691e+02,-9.720000125663e+01,-4.797118821691e+02
2.424370447201e+02,-9.720000125663e+01,-2.424370447201e+02
5.162207270765e+00,-5.162207270765e+00,-9.720000125663e+01
