strain_energy_density
1.139803942000e+00
1.001699888054e+00
8.725057730727e-01
7.522215970553e-01
6.408473600023e-01
5.383830619135e-01
4.448287027890e-01
3.601842826287e-01
2.844498014327e-01
2.176252592010e-01
1.597106559336e-01
1.107059916304e-01
7.061126629141e-02
3.942647991664e-02
1.715163250614e-02
3.786724059798e-03
-6.682454223174e-04
