sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-4.859122918276e+02
0.000000000000e+00,0.000000000000e+00,-4.375000000000e+02
0.000000000000e+00,0.000000000000e+00,-3.890877081724e+02
