element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
118,0.000000e+00,0.000000e+00,0.000000e+00,5.818885e+00,0.000000e+00,-5.818885e+00,5.818885e+00,5.386424e+00
119,0.000000e+00,0.000000e+00,0.000000e+00,4.715066e+00,0.000000e+00,-4.715066e+00,4.715066e+00,4.326558e+00
120,0.000000e+00,0.000000e+00,0.000000e+00,3.724841e+00,0.000000e+00,-3.724841e+00,3.724841e+00,3.380656e+00
121,0.000000e+00,0.000000e+00,0.000000e+00,2.849165e+00,0.000000e+00,-2.849165e+00,2.849165e+00,2.549672e+00
122,0.000000e+00,0.000000e+00,0.000000e+00,2.088991e+00,0.000000e+00,-2.088991e+00,2.088991e+00,1.834559e+00
123,0.000000e+00,0.000000e+00,0.000000e+00,1.445272e+00,0.000000e+00,-1.445272e+00,1.445272e+00,1.236272e+00
124,0.000000e+00,0.000000e+00,0.000000e+00,9.189632e-01,0.000000e+00,-9.189632e-01,9.189632e-01,7.557631e-01
125,0.000000e+00,0.000000e+00,0.000000e+00,5.110173e-01,0.000000e+00,-5.110173e-01,5.110173e-01,3.939867e-01
126,0.000000e+00,0.000000e+00,0.000000e+00,2.223882e-01,0.000000e+00,-2.223882e-01,2.223882e-01,1.518965e-01
127,0.000000e+00,0.000000e+00,0.000000e+00,5.402947e-02,0.000000e+00,-5.402947e-02,5.402947e-02,3.044605e-02
