max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
6.631783e+02,0.000000e+00,4.168294e+01,1.512673e-03,0.000000e+00,9.507647e-05,6.666992e+02,0.000000e+00,1.520704e-03,0.000000e+00
