sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-3.893906530550e-10
0.000000000000e+00,0.000000000000e+00,-2.890008753142e-10
0.000000000000e+00,0.000000000000e+00,-3.893906530550e-10
