sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-9.198903649301e+01
0.000000000000e+00,0.000000000000e+00,-8.593750001442e+01
0.000000000000e+00,0.000000000000e+00,-7.988596353583e+01
