element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,2.108289e+03,0.000000e+00,6.588548e+02,2.108289e+03,-2.108289e+03,3.710625e+03,2.276131e+03
1,0.000000e+00,2.069915e+03,0.000000e+00,6.432349e+02,2.069915e+03,-2.069915e+03,3.642444e+03,2.227787e+03
2,0.000000e+00,2.031325e+03,0.000000e+00,6.276264e+02,2.031325e+03,-2.031325e+03,3.573900e+03,2.179414e+03
3,0.000000e+00,1.992538e+03,0.000000e+00,6.120370e+02,1.992538e+03,-1.992538e+03,3.505026e+03,2.131034e+03
4,0.000000e+00,1.953571e+03,0.000000e+00,5.964743e+02,1.953571e+03,-1.953571e+03,3.435855e+03,2.082669e+03
5,0.000000e+00,1.914444e+03,0.000000e+00,5.809460e+02,1.914444e+03,-1.914444e+03,3.366420e+03,2.034342e+03
6,0.000000e+00,1.875175e+03,0.000000e+00,5.654596e+02,1.875175e+03,-1.875175e+03,3.296755e+03,1.986074e+03
7,0.000000e+00,1.835783e+03,0.000000e+00,5.500228e+02,1.835783e+03,-1.835783e+03,3.226891e+03,1.937888e+03
8,0.000000e+00,1.796287e+03,0.000000e+00,5.346432e+02,1.796287e+03,-1.796287e+03,3.156863e+03,1.889805e+03
9,0.000000e+00,1.756705e+03,0.000000e+00,5.193284e+02,1.756705e+03,-1.756705e+03,3.086704e+03,1.841849e+03
10,0.000000e+00,1.717056e+03,0.000000e+00,5.040862e+02,1.717056e+03,-1.717056e+03,3.016446e+03,1.794041e+03
11,0.000000e+00,1.677358e+03,0.000000e+00,4.889240e+02,1.677358e+03,-1.677358e+03,2.946122e+03,1.746403e+03
12,0.000000e+00,1.637630e+03,0.000000e+00,4.738496e+02,1.637630e+03,-1.637630e+03,2.875766e+03,1.698959e+03
13,0.000000e+00,1.597891e+03,0.000000e+00,4.588706e+02,1.597891e+03,-1.597891e+03,2.805411e+03,1.651729e+03
14,0.000000e+00,1.558159e+03,0.000000e+00,4.439945e+02,1.558159e+03,-1.558159e+03,2.735089e+03,1.604737e+03
15,0.000000e+00,1.518453e+03,0.000000e+00,4.292291e+02,1.518453e+03,-1.518453e+03,2.664834e+03,1.558005e+03
16,0.000000e+00,1.478792e+03,0.000000e+00,4.145819e+02,1.478792e+03,-1.478792e+03,2.594678e+03,1.511556e+03
17,0.000000e+00,1.439194e+03,0.000000e+00,4.000607e+02,1.439194e+03,-1.439194e+03,2.524655e+03,1.465412e+03
18,0.000000e+00,1.399677e+03,0.000000e+00,3.856729e+02,1.399677e+03,-1.399677e+03,2.454797e+03,1.419597e+03
19,0.000000e+00,1.360261e+03,0.000000e+00,3.714263e+02,1.360261e+03,-1.360261e+03,2.385139e+03,1.374134e+03
20,0.000000e+00,1.320964e+03,0.000000e+00,3.573284e+02,1.320964e+03,-1.320964e+03,2.315712e+03,1.329046e+03
21,0.000000e+00,1.281804e+03,0.000000e+00,3.433870e+02,1.281804e+03,-1.281804e+03,2.246549e+03,1.284358e+03
22,0.000000e+00,1.242801e+03,0.000000e+00,3.296096e+02,1.242801e+03,-1.242801e+03,2.177684e+03,1.240093e+03
23,0.000000e+00,1.203973e+03,0.000000e+00,3.160038e+02,1.203973e+03,-1.203973e+03,2.109150e+03,1.196277e+03
24,0.000000e+00,1.165338e+03,0.000000e+00,3.025773e+02,1.165338e+03,-1.165338e+03,2.040979e+03,1.152937e+03
25,0.000000e+00,1.126916e+03,0.000000e+00,2.893378e+02,1.126916e+03,-1.126916e+03,1.973204e+03,1.110097e+03
26,0.000000e+00,1.088724e+03,0.000000e+00,2.762928e+02,1.088724e+03,-1.088724e+03,1.905859e+03,1.067788e+03
27,0.000000e+00,1.050782e+03,0.000000e+00,2.634500e+02,1.050782e+03,-1.050782e+03,1.838976e+03,1.026039e+03
28,0.000000e+00,1.013107e+03,0.000000e+00,2.508170e+02,1.013107e+03,-1.013107e+03,1.772588e+03,9.848815e+02
29,0.000000e+00,9.757196e+02,0.000000e+00,2.384014e+02,9.757196e+02,-9.757196e+02,1.706728e+03,9.443522e+02
30,0.000000e+00,9.386372e+02,0.000000e+00,2.262109e+02,9.386372e+02,-9.386372e+02,1.641429e+03,9.044907e+02
31,0.000000e+00,9.018786e+02,0.000000e+00,2.142531e+02,9.018786e+02,-9.018786e+02,1.576724e+03,8.653427e+02
32,0.000000e+00,8.654626e+02,0.000000e+00,2.025356e+02,8.654626e+02,-8.654626e+02,1.512646e+03,8.269622e+02
33,0.000000e+00,8.294077e+02,0.000000e+00,1.910661e+02,8.294077e+02,-8.294077e+02,1.449227e+03,7.894143e+02
34,0.000000e+00,7.937326e+02,0.000000e+00,1.798522e+02,7.937326e+02,-7.937326e+02,1.386500e+03,7.527801e+02
35,0.000000e+00,7.584559e+02,0.000000e+00,1.689014e+02,7.584559e+02,-7.584559e+02,1.324498e+03,7.171617e+02
36,0.000000e+00,7.235962e+02,0.000000e+00,1.582216e+02,7.235962e+02,-7.235962e+02,1.263253e+03,6.826886e+02
37,0.000000e+00,6.891721e+02,0.000000e+00,1.478202e+02,6.891721e+02,-6.891721e+02,1.202799e+03,6.495211e+02
38,0.000000e+00,6.552023e+02,0.000000e+00,1.377048e+02,6.552023e+02,-6.552023e+02,1.143168e+03,6.178445e+02
39,0.000000e+00,6.217054e+02,0.000000e+00,1.278833e+02,6.217054e+02,-6.217054e+02,1.084392e+03,5.878400e+02
40,0.000000e+00,5.887000e+02,0.000000e+00,1.183631e+02,5.887000e+02,-5.887000e+02,1.026505e+03,5.596240e+02
41,0.000000e+00,5.562047e+02,0.000000e+00,1.091518e+02,5.562047e+02,-5.562047e+02,9.695386e+02,5.331720e+02
42,0.000000e+00,5.242382e+02,0.000000e+00,1.002572e+02,5.242382e+02,-5.242382e+02,9.135253e+02,5.082848e+02
43,0.000000e+00,4.928191e+02,0.000000e+00,9.168688e+01,4.928191e+02,-4.928191e+02,8.584977e+02,4.846354e+02
44,0.000000e+00,4.619659e+02,0.000000e+00,8.344841e+01,4.619659e+02,-4.619659e+02,8.044882e+02,4.618630e+02
45,0.000000e+00,4.316974e+02,0.000000e+00,7.554944e+01,4.316974e+02,-4.316974e+02,7.515290e+02,4.396463e+02
46,0.000000e+00,4.020322e+02,0.000000e+00,6.799761e+01,4.020322e+02,-4.020322e+02,6.996523e+02,4.177330e+02
47,0.000000e+00,3.729889e+02,0.000000e+00,6.080055e+01,3.729889e+02,-3.729889e+02,6.488904e+02,3.959369e+02
48,0.000000e+00,3.445860e+02,0.000000e+00,5.396589e+01,3.445860e+02,-3.445860e+02,5.992753e+02,3.741242e+02
49,0.000000e+00,3.168423e+02,0.000000e+00,4.750125e+01,3.168423e+02,-3.168423e+02,5.508389e+02,3.521994e+02
50,0.000000e+00,2.897763e+02,0.000000e+00,4.141426e+01,2.897763e+02,-2.897763e+02,5.036130e+02,3.300937e+02
51,0.000000e+00,2.634067e+02,0.000000e+00,3.571256e+01,2.634067e+02,-2.634067e+02,4.576295e+02,3.077567e+02
52,0.000000e+00,2.377522e+02,0.000000e+00,3.040377e+01,2.377522e+02,-2.377522e+02,4.129197e+02,2.851508e+02
