sigma1,sigma2,sigma3
1.839475347343e+03,-1.593844095867e+02,-1.839475347343e+03
2.831827799481e+02,-1.593844095867e+02,-2.831827799481e+02
1.273109787447e+03,-1.593844095867e+02,-1.273109787447e+03
