sigma1,sigma2,sigma3
8.519985529915e+02,-6.581751505536e+01,-8.519985529915e+02
2.093302408855e+02,-6.581751505536e+01,-2.093302408855e+02
4.333380712205e+02,-6.581751505536e+01,-4.333380712205e+02
