max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
4.976846e+02,0.000000e+00,3.334599e+01,1.135191e-03,0.000000e+00,7.606035e-05,5.000326e+02,0.000000e+00,1.140546e-03,0.000000e+00
