element_id,total_strain_energy
0,1.229805860592e-01
1,8.252000449718e-02
2,5.055665001528e-02
3,2.720355476271e-02
4,1.204794867213e-02
5,3.883073101673e-03
6,6.913215872945e-04
7,3.482058856555e-05
