strain_energy_density
6.860653002441e-02
1.514689623915e-02
-1.336490844631e-03
5.541566564284e-29
1.968861204886e-29
3.975878772075e-29
-1.211205498143e-30
6.454769927300e-30
1.814046918697e-30
