sigma1,sigma2,sigma3
5.656364049020e-10,-5.019488887037e-11,-5.656364049020e-10
7.190293282652e-11,-5.019488887037e-11,-7.190293282652e-11
4.122434815387e-10,-5.019488887037e-11,-4.122434815387e-10
