element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,5.012099e+03,0.000000e+00,4.791679e+02,5.012099e+03,-5.012099e+03,8.694424e+03,5.662168e+03
1,0.000000e+00,4.605163e+03,0.000000e+00,4.375216e+02,4.605163e+03,-4.605163e+03,7.988366e+03,5.183031e+03
2,0.000000e+00,4.198289e+03,0.000000e+00,3.959567e+02,4.198289e+03,-4.198289e+03,7.282422e+03,4.704980e+03
3,0.000000e+00,3.792181e+03,0.000000e+00,3.545952e+02,3.792181e+03,-3.792181e+03,6.577815e+03,4.229191e+03
4,0.000000e+00,3.388138e+03,0.000000e+00,3.136202e+02,3.388138e+03,-3.388138e+03,5.876802e+03,3.757512e+03
5,0.000000e+00,2.988057e+03,0.000000e+00,2.732760e+02,2.988057e+03,-2.988057e+03,5.182677e+03,3.292457e+03
6,0.000000e+00,2.594428e+03,0.000000e+00,2.338676e+02,2.594428e+03,-2.594428e+03,4.499763e+03,2.837209e+03
7,0.000000e+00,2.210340e+03,0.000000e+00,1.957614e+02,2.210340e+03,-2.210340e+03,3.833423e+03,2.395619e+03
8,0.000000e+00,1.839475e+03,0.000000e+00,1.593844e+02,1.839475e+03,-1.839475e+03,3.190049e+03,1.972209e+03
9,0.000000e+00,1.486114e+03,0.000000e+00,1.252251e+02,1.486114e+03,-1.486114e+03,2.577069e+03,1.572172e+03
10,0.000000e+00,1.155131e+03,0.000000e+00,9.383265e+01,1.155131e+03,-1.155131e+03,2.002945e+03,1.201378e+03
11,0.000000e+00,8.519986e+02,0.000000e+00,6.581752e+01,8.519986e+02,-8.519986e+02,1.477172e+03,8.663706e+02
12,0.000000e+00,5.827835e+02,0.000000e+00,4.185104e+01,5.827835e+02,-5.827835e+02,1.010278e+03,5.743736e+02
13,0.000000e+00,3.541493e+02,0.000000e+00,2.266566e+01,3.541493e+02,-3.541493e+02,6.138232e+02,3.333118e+02
14,0.000000e+00,1.733554e+02,0.000000e+00,9.054820e+00,1.733554e+02,-1.733554e+02,3.003969e+02,1.528896e+02
15,0.000000e+00,4.825714e+01,0.000000e+00,1.873016e+00,4.825714e+01,-4.825714e+01,8.360479e+01,5.195365e+01
