sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-1.386403647844e+01
0.000000000000e+00,0.000000000000e+00,-7.812499999995e+00
0.000000000000e+00,0.000000000000e+00,-1.760963521557e+00
