sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-5.431294012629e+02
0.000000000000e+00,0.000000000000e+00,-4.765624999999e+02
0.000000000000e+00,0.000000000000e+00,-4.099955987370e+02
