max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
1.661874e+04,0.000000e+00,9.307180e+02,9.511360e-04,0.000000e+00,8.748526e-05,2.135808e+04,0.000000e+00,9.511360e-04,0.000000e+00
