sigma1,sigma2,sigma3
3.988216007444e-09,-9.719555753990e-10,-3.988216007444e-09
1.840715080359e-09,-9.719555753990e-10,-1.840715080359e-09
6.135716934530e-10,-6.135716934530e-10,-9.719555753990e-10
