sigma1,sigma2,sigma3
9.386349979803e+02,-1.796875000021e+02,-9.386349979803e+02
5.000000000023e+02,-1.796875000021e+02,-5.000000000023e+02
6.136500202414e+01,-6.136500202414e+01,-1.796875000021e+02
