sigma1,sigma2,sigma3
4.601787700897e-09,-1.087555925525e-09,-4.601787700897e-09
1.994108003722e-09,-1.087555925525e-09,-1.994108003722e-09
6.135716934530e-10,-6.135716934530e-10,-1.087555925525e-09
