sigma1,sigma2,sigma3
5.457483853455e+03,-2.587890625000e+02,-5.457483853455e+03
4.036458333333e+02,-2.587890625000e+02,-4.036458333333e+02
4.650192186789e+03,-2.587890625000e+02,-4.650192186789e+03
