sigma1,sigma2,sigma3
9.896530717359e+03,-4.820963541666e+02,-9.896530717359e+03
4.817708333333e+02,-4.817708333333e+02,-4.820963541666e+02
8.932989050692e+03,-4.820963541666e+02,-8.932989050692e+03
