max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
6.649140e+02,0.000000e+00,4.167074e+01,1.516632e-03,0.000000e+00,9.504863e-05,6.666748e+02,0.000000e+00,1.520648e-03,0.000000e+00
