strain_energy_density
2.850809239369e-01
2.618146831620e-01
2.395407116464e-01
2.182644381542e-01
1.979938315061e-01
1.787384967943e-01
1.605087779603e-01
1.433148699022e-01
1.271659453320e-01
1.120693027806e-01
9.802954329341e-02
8.504778453658e-02
7.312092218299e-02
6.224094961880e-02
5.239434816466e-02
4.356156117572e-02
3.571656653668e-02
2.882656324147e-02
2.285178889605e-02
1.774548615670e-02
1.345403726804e-02
9.917287033787e-03
7.069075710063e-03
4.838004476776e-03
3.148457300526e-03
1.921904167786e-03
1.078511825798e-03
5.390893327027e-04
2.273968783249e-04
7.284750040005e-05
1.363248101481e-05
3.023714961797e-07
-1.571269333160e-07
