sigma1,sigma2,sigma3
1.150446925224e-10,-3.232246631804e-12,-1.150446925224e-10
1.917411542041e-11,-3.232246631804e-12,-1.917411542041e-11
1.342188079428e-10,-3.232246631804e-12,-1.342188079428e-10
