element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,2.635962e+03,0.000000e+00,2.187500e+02,2.635962e+03,-2.635962e+03,4.570857e+03,2.768694e+03
1,0.000000e+00,2.025687e+03,0.000000e+00,1.562500e+02,2.025687e+03,-2.025687e+03,3.512070e+03,2.058493e+03
2,0.000000e+00,1.415412e+03,0.000000e+00,9.375000e+01,1.415412e+03,-1.415412e+03,2.453358e+03,1.350013e+03
3,0.000000e+00,8.051374e+02,0.000000e+00,3.125000e+01,8.051374e+02,-8.051374e+02,1.394889e+03,8.668112e+02
4,0.000000e+00,5.656364e-10,0.000000e+00,5.019489e-11,5.656364e-10,-5.656364e-10,9.809960e-10,6.103531e-10
5,0.000000e+00,4.793529e-10,0.000000e+00,4.116361e-11,4.793529e-10,-4.793529e-10,8.312834e-10,5.174580e-10
6,0.000000e+00,3.930694e-10,0.000000e+00,3.346326e-11,3.930694e-10,-3.930694e-10,6.816380e-10,4.227398e-10
7,0.000000e+00,3.067858e-10,0.000000e+00,2.557277e-11,3.067858e-10,-3.067858e-10,5.319837e-10,3.225118e-10
8,0.000000e+00,2.300894e-10,0.000000e+00,1.939348e-11,2.300894e-10,-2.300894e-10,3.989981e-10,2.338246e-10
9,0.000000e+00,2.109153e-10,0.000000e+00,1.340432e-11,2.109153e-10,-2.109153e-10,3.655618e-10,1.998693e-10
10,0.000000e+00,1.150447e-10,0.000000e+00,9.031277e-12,1.150447e-10,-1.150447e-10,1.994678e-10,1.221801e-10
11,0.000000e+00,7.669646e-11,0.000000e+00,5.418766e-12,7.669646e-11,-7.669646e-11,1.329526e-10,7.774804e-11
12,0.000000e+00,3.834823e-11,0.000000e+00,2.947048e-12,3.834823e-11,-3.834823e-11,6.648643e-11,2.412684e-11
13,0.000000e+00,5.752235e-11,0.000000e+00,1.711189e-12,5.752235e-11,-5.752235e-11,9.964632e-11,5.538517e-11
14,0.000000e+00,1.917412e-11,0.000000e+00,9.506608e-13,1.917412e-11,-1.917412e-11,3.322415e-11,1.170849e-11
15,0.000000e+00,7.669646e-11,0.000000e+00,1.901322e-12,7.669646e-11,-7.669646e-11,1.328558e-10,8.858412e-11
