element_id,total_strain_energy
0,4.140639627684e-02
1,3.453452618685e-02
2,2.829829369227e-02
3,2.270940096796e-02
4,1.777921335432e-02
5,1.351443998555e-02
6,9.913119533315e-03
7,6.961098818277e-03
8,4.629238980166e-03
9,2.871630835006e-03
10,1.625147986429e-03
11,8.107131959883e-04
12,3.367004555742e-04
13,1.049421431187e-04
14,1.985758092635e-05
15,1.266254061646e-06
