element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,1.105507e+03,0.000000e+00,4.960938e+02,1.105507e+03,-1.105507e+03,1.978016e+03,1.168250e+03
1,0.000000e+00,1.095971e+03,0.000000e+00,4.882813e+02,1.095971e+03,-1.095971e+03,1.960071e+03,1.156688e+03
2,0.000000e+00,1.086436e+03,0.000000e+00,4.804688e+02,1.086436e+03,-1.086436e+03,1.942133e+03,1.145255e+03
3,0.000000e+00,1.076900e+03,0.000000e+00,4.726563e+02,1.076900e+03,-1.076900e+03,1.924200e+03,1.133959e+03
4,0.000000e+00,1.067365e+03,0.000000e+00,4.648438e+02,1.067365e+03,-1.067365e+03,1.906275e+03,1.122811e+03
5,0.000000e+00,1.057829e+03,0.000000e+00,4.570313e+02,1.057829e+03,-1.057829e+03,1.888355e+03,1.111819e+03
6,0.000000e+00,1.048294e+03,0.000000e+00,4.492188e+02,1.048294e+03,-1.048294e+03,1.870443e+03,1.100995e+03
7,0.000000e+00,1.038758e+03,0.000000e+00,4.414063e+02,1.038758e+03,-1.038758e+03,1.852538e+03,1.090349e+03
8,0.000000e+00,1.029223e+03,0.000000e+00,4.335938e+02,1.029223e+03,-1.029223e+03,1.834639e+03,1.079894e+03
9,0.000000e+00,1.019687e+03,0.000000e+00,4.257813e+02,1.019687e+03,-1.019687e+03,1.816749e+03,1.069642e+03
10,0.000000e+00,1.010152e+03,0.000000e+00,4.179688e+02,1.010152e+03,-1.010152e+03,1.798865e+03,1.059605e+03
11,0.000000e+00,1.000616e+03,0.000000e+00,4.101563e+02,1.000616e+03,-1.000616e+03,1.780990e+03,1.049797e+03
12,0.000000e+00,9.910805e+02,0.000000e+00,4.023438e+02,9.910805e+02,-9.910805e+02,1.763123e+03,1.040229e+03
13,0.000000e+00,9.815449e+02,0.000000e+00,3.945313e+02,9.815449e+02,-9.815449e+02,1.745264e+03,1.030916e+03
14,0.000000e+00,9.720094e+02,0.000000e+00,3.867188e+02,9.720094e+02,-9.720094e+02,1.727414e+03,1.021869e+03
15,0.000000e+00,9.624739e+02,0.000000e+00,3.789063e+02,9.624739e+02,-9.624739e+02,1.709572e+03,1.013100e+03
16,0.000000e+00,9.529383e+02,0.000000e+00,3.710938e+02,9.529383e+02,-9.529383e+02,1.691740e+03,1.004622e+03
17,0.000000e+00,9.434028e+02,0.000000e+00,3.632813e+02,9.434028e+02,-9.434028e+02,1.673917e+03,9.964423e+02
18,0.000000e+00,9.338672e+02,0.000000e+00,3.554688e+02,9.338672e+02,-9.338672e+02,1.656104e+03,9.885710e+02
19,0.000000e+00,9.243317e+02,0.000000e+00,3.476563e+02,9.243317e+02,-9.243317e+02,1.638302e+03,9.810143e+02
20,0.000000e+00,9.147961e+02,0.000000e+00,3.398438e+02,9.147961e+02,-9.147961e+02,1.620509e+03,9.737773e+02
21,0.000000e+00,9.052606e+02,0.000000e+00,3.320313e+02,9.052606e+02,-9.052606e+02,1.602727e+03,9.668626e+02
22,0.000000e+00,8.957251e+02,0.000000e+00,3.242188e+02,8.957251e+02,-8.957251e+02,1.584957e+03,9.602709e+02
23,0.000000e+00,8.861895e+02,0.000000e+00,3.164063e+02,8.861895e+02,-8.861895e+02,1.567198e+03,9.540007e+02
24,0.000000e+00,8.766540e+02,0.000000e+00,3.085938e+02,8.766540e+02,-8.766540e+02,1.549450e+03,9.480482e+02
25,0.000000e+00,8.671184e+02,0.000000e+00,3.007813e+02,8.671184e+02,-8.671184e+02,1.531716e+03,9.424080e+02
26,0.000000e+00,8.575829e+02,0.000000e+00,2.929688e+02,8.575829e+02,-8.575829e+02,1.513993e+03,9.370725e+02
27,0.000000e+00,8.480473e+02,0.000000e+00,2.851563e+02,8.480473e+02,-8.480473e+02,1.496284e+03,9.320329e+02
28,0.000000e+00,8.385118e+02,0.000000e+00,2.773438e+02,8.385118e+02,-8.385118e+02,1.478589e+03,9.272791e+02
29,0.000000e+00,8.289762e+02,0.000000e+00,2.695313e+02,8.289762e+02,-8.289762e+02,1.460908e+03,9.227999e+02
30,0.000000e+00,8.194407e+02,0.000000e+00,2.617188e+02,8.194407e+02,-8.194407e+02,1.443241e+03,9.185835e+02
31,0.000000e+00,8.099052e+02,0.000000e+00,2.539063e+02,8.099052e+02,-8.099052e+02,1.425590e+03,9.146178e+02
32,0.000000e+00,8.003696e+02,0.000000e+00,2.460938e+02,8.003696e+02,-8.003696e+02,1.407955e+03,9.108904e+02
33,0.000000e+00,7.908341e+02,0.000000e+00,2.382813e+02,7.908341e+02,-7.908341e+02,1.390336e+03,9.073891e+02
34,0.000000e+00,7.812985e+02,0.000000e+00,2.304688e+02,7.812985e+02,-7.812985e+02,1.372734e+03,9.041016e+02
35,0.000000e+00,7.717630e+02,0.000000e+00,2.226563e+02,7.717630e+02,-7.717630e+02,1.355149e+03,9.010163e+02
36,0.000000e+00,7.622274e+02,0.000000e+00,2.148438e+02,7.622274e+02,-7.622274e+02,1.337584e+03,8.981219e+02
37,0.000000e+00,7.526919e+02,0.000000e+00,2.070313e+02,7.526919e+02,-7.526919e+02,1.320037e+03,8.954076e+02
38,0.000000e+00,7.431564e+02,0.000000e+00,1.992188e+02,7.431564e+02,-7.431564e+02,1.302510e+03,8.928634e+02
39,0.000000e+00,7.336208e+02,0.000000e+00,1.914063e+02,7.336208e+02,-7.336208e+02,1.285004e+03,8.904796e+02
40,0.000000e+00,7.240853e+02,0.000000e+00,1.835938e+02,7.240853e+02,-7.240853e+02,1.267519e+03,8.882473e+02
41,0.000000e+00,7.145497e+02,0.000000e+00,1.757813e+02,7.145497e+02,-7.145497e+02,1.250057e+03,8.861583e+02
42,0.000000e+00,7.050142e+02,0.000000e+00,1.679688e+02,7.050142e+02,-7.050142e+02,1.232619e+03,8.842049e+02
43,0.000000e+00,6.954786e+02,0.000000e+00,1.601563e+02,6.954786e+02,-6.954786e+02,1.215204e+03,8.823800e+02
44,0.000000e+00,6.859431e+02,0.000000e+00,1.523438e+02,6.859431e+02,-6.859431e+02,1.197816e+03,8.806771e+02
45,0.000000e+00,6.764076e+02,0.000000e+00,1.445313e+02,6.764076e+02,-6.764076e+02,1.180454e+03,8.790902e+02
46,0.000000e+00,6.668720e+02,0.000000e+00,1.367188e+02,6.668720e+02,-6.668720e+02,1.163119e+03,8.776138e+02
