N,Vy,Vz,T,My,Mz
0.000000000000e+00,-4.601787700897e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.084228953984e-11
0.000000000000e+00,-4.601787700897e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.084228953984e-11
0.000000000000e+00,-3.067858467265e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.084228953984e-11
