sigma1,sigma2,sigma3
1.345549559577e+03,-3.125000000000e+01,-1.345549559577e+03
1.250000000001e+02,-3.125000000000e+01,-1.250000000001e+02
1.095549559577e+03,-3.125000000000e+01,-1.095549559577e+03
