sigma1,sigma2,sigma3
3.138873898942e+04,-7.812500000002e+02,-3.138873898942e+04
8.750000000001e+02,-7.812500000002e+02,-8.750000000001e+02
2.963873898942e+04,-7.812500000002e+02,-2.963873898942e+04
