sigma1,sigma2,sigma3
1.649214427450e+04,-4.062500000001e+02,-1.649214427450e+04
6.250000000001e+02,-4.062500000001e+02,-6.250000000001e+02
1.524214427450e+04,-4.062500000001e+02,-1.524214427450e+04
