sigma1,sigma2,sigma3
5.323700334736e-12,0.000000000000e+00,0.000000000000e+00
3.327312709210e-12,0.000000000000e+00,0.000000000000e+00
1.521057238496e-12,0.000000000000e+00,0.000000000000e+00
