max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
6.657882e+02,0.000000e+00,4.166768e+01,1.518626e-03,0.000000e+00,9.504167e-05,6.666687e+02,0.000000e+00,1.520634e-03,0.000000e+00
