total_dof,max_abs_U_global,norm_U_global,max_abs_R_global,norm_R_global,max_abs_R_residual,norm_R_residual,n_elements
30,1.307991e-03,2.262602e-03,5.000000e+02,6.009252e+02,5.000000e+02,6.009252e+02,4
