Condensed DOF,Value
0,0.000000000000e+00
1,-1.397540314324e-06
2,0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,-3.341227111577e-05
6,0.000000000000e+00
7,-4.744129777068e-06
8,0.000000000000e+00
9,0.000000000000e+00
10,0.000000000000e+00
11,-6.236957274943e-05
12,0.000000000000e+00
13,-9.761332795600e-06
14,0.000000000000e+00
15,0.000000000000e+00
16,0.000000000000e+00
17,-8.687190490098e-05
18,0.000000000000e+00
19,-1.617071377729e-05
20,0.000000000000e+00
21,0.000000000000e+00
22,0.000000000000e+00
23,-1.069192675704e-04
24,0.000000000000e+00
25,-2.369383712950e-05
26,0.000000000000e+00
27,0.000000000000e+00
28,0.000000000000e+00
29,-1.225116607578e-04
30,0.000000000000e+00
31,-3.205226725961e-05
32,0.000000000000e+00
33,0.000000000000e+00
34,0.000000000000e+00
35,-1.336490844630e-04
36,0.000000000000e+00
37,-4.096756857498e-05
38,0.000000000000e+00
39,0.000000000000e+00
40,0.000000000000e+00
41,-1.403315386862e-04
42,0.000000000000e+00
43,-5.016130548298e-05
44,0.000000000000e+00
45,0.000000000000e+00
46,0.000000000000e+00
47,-1.425590234272e-04
48,0.000000000000e+00
49,-5.907124444718e-05
50,0.000000000000e+00
51,0.000000000000e+00
52,0.000000000000e+00
53,-1.425590234272e-04
54,0.000000000000e+00
55,-6.798118341138e-05
56,0.000000000000e+00
57,0.000000000000e+00
58,0.000000000000e+00
59,-1.425590234272e-04
60,0.000000000000e+00
61,-7.689112237558e-05
62,0.000000000000e+00
63,0.000000000000e+00
64,0.000000000000e+00
65,-1.425590234272e-04
66,0.000000000000e+00
67,-8.580106133977e-05
68,0.000000000000e+00
69,0.000000000000e+00
70,0.000000000000e+00
71,-1.425590234272e-04
72,0.000000000000e+00
73,-9.471100030397e-05
74,0.000000000000e+00
75,0.000000000000e+00
76,0.000000000000e+00
77,-1.425590234272e-04
78,0.000000000000e+00
79,-1.036209392682e-04
80,0.000000000000e+00
81,0.000000000000e+00
82,0.000000000000e+00
83,-1.425590234271e-04
84,0.000000000000e+00
85,-1.125308782324e-04
86,0.000000000000e+00
87,0.000000000000e+00
88,0.000000000000e+00
89,-1.425590234271e-04
90,0.000000000000e+00
91,-1.214408171966e-04
92,0.000000000000e+00
93,0.000000000000e+00
94,0.000000000000e+00
95,-1.425590234271e-04
96,0.000000000000e+00
97,-1.303507561608e-04
98,0.000000000000e+00
99,0.000000000000e+00
100,0.000000000000e+00
101,-1.425590234271e-04
102,0.000000000000e+00
103,-1.392606951250e-04
104,0.000000000000e+00
105,0.000000000000e+00
106,0.000000000000e+00
107,-1.425590234271e-04
108,0.000000000000e+00
109,-1.481706340891e-04
110,0.000000000000e+00
111,0.000000000000e+00
112,0.000000000000e+00
113,-1.425590234271e-04
114,0.000000000000e+00
115,-1.570805730533e-04
116,0.000000000000e+00
117,0.000000000000e+00
118,0.000000000000e+00
119,-1.425590234271e-04
120,0.000000000000e+00
121,-1.659905120175e-04
122,0.000000000000e+00
123,0.000000000000e+00
124,0.000000000000e+00
125,-1.425590234271e-04
126,0.000000000000e+00
127,-1.749004509817e-04
128,0.000000000000e+00
129,0.000000000000e+00
130,0.000000000000e+00
131,-1.425590234271e-04
132,0.000000000000e+00
133,-1.838103899459e-04
134,0.000000000000e+00
135,0.000000000000e+00
136,0.000000000000e+00
137,-1.425590234271e-04
138,0.000000000000e+00
139,-1.927203289101e-04
140,0.000000000000e+00
141,0.000000000000e+00
142,0.000000000000e+00
143,-1.425590234271e-04
144,0.000000000000e+00
145,-2.016302678743e-04
146,0.000000000000e+00
147,0.000000000000e+00
148,0.000000000000e+00
149,-1.425590234271e-04
150,0.000000000000e+00
151,-2.105402068385e-04
152,0.000000000000e+00
153,0.000000000000e+00
154,0.000000000000e+00
155,-1.425590234271e-04
156,0.000000000000e+00
157,-2.194501458027e-04
158,0.000000000000e+00
159,0.000000000000e+00
160,0.000000000000e+00
161,-1.425590234271e-04
162,0.000000000000e+00
163,-2.283600847669e-04
164,0.000000000000e+00
165,0.000000000000e+00
166,0.000000000000e+00
167,-1.425590234271e-04
168,0.000000000000e+00
169,-2.372700237311e-04
170,0.000000000000e+00
171,0.000000000000e+00
172,0.000000000000e+00
173,-1.425590234271e-04
174,0.000000000000e+00
175,-2.461799626953e-04
176,0.000000000000e+00
177,0.000000000000e+00
178,0.000000000000e+00
179,-1.425590234271e-04
180,-0.000000000000e+00
181,-2.550899016594e-04
182,-0.000000000000e+00
183,-0.000000000000e+00
184,-0.000000000000e+00
185,-1.425590234271e-04
186,0.000000000000e+00
187,-2.639998406236e-04
188,0.000000000000e+00
189,0.000000000000e+00
190,0.000000000000e+00
191,-1.425590234271e-04
