sigma1,sigma2,sigma3
3.355470198571e-11,-7.605286192480e-13,-3.355470198571e-11
4.793528855102e-12,-7.605286192480e-13,-4.793528855102e-12
2.876117313061e-11,-7.605286192480e-13,-2.876117313061e-11
